id_subsistema;id_estado;nom_modalidadeoperacao;nom_conjuntousina;nom_usina;id_ons;ceg;din_instante;val_ventoverificado;flg_dadoventoinvalido;val_geracaoestimada;val_geracaoverificada
NE;RN;Tipo II-C;Conj. Afonso Bezerra;Afonso Bezerra IV;RNEAF4;EOL.CV.RN.035161-0.01;2025-05-01 00:30:00;7.001;0.0;5.951;5.51
NE;RN;Tipo I;;Alegria I;RNUAU;EOL.CV.RN.028444-0.01;2025-05-01 00:30:00;6.2;1.0;0.0;6.309
NE;RN;Tipo I;;Alegria II;RNUAD;EOL.CV.RN.028443-2.01;2025-05-01 00:30:00;5.944;0.0;10.648;8.973
NE;RN;Tipo II-C;Conj. Anemus;Anemus Wind 1;RNEAW1;EOL.CV.RN.034498-2.01;2025-05-01 00:30:00;8.216;0.0;28.929;41.808
NE;RN;Tipo II-C;Conj. Anemus;Anemus Wind 2;RNEAW2;EOL.CV.RN.034499-0.01;2025-05-01 00:30:00;8.216;0.0;20.603;27.226
NE;RN;Tipo II-C;Conj. Anemus;Anemus Wind 3;RNEAW3;EOL.CV.RN.051067-0.01;2025-05-01 00:30:00;7.429;0.0;30.792;29.225
NE;RN;Tipo II-C;Conj. Afonso Bezerra;Angicos I;RNEAG1;EOL.CV.RN.035165-2.01;2025-05-01 00:30:00;8.139;0.0;13.576;12.317
NE;RN;Tipo II-C;Conj. Afonso Bezerra;Angicos II;RNEAG2;EOL.CV.RN.035166-0.01;2025-05-01 00:30:00;8.143;1.0;0.0;8.809
NE;RN;Tipo II-C;Conj. Areia Branca;Areia Branca;RNUEAB;EOL.CV.RN.030340-2.01;2025-05-01 00:30:00;7.232;0.0;7.058;0.0
NE;RN;Tipo II-C;Conj. Baixa do Feijão;Aroeira;RNEARO;EOL.CV.RN.031801-9.01;2025-05-01 00:30:00;5.351;1.0;0.0;3.662
NE;RN;Tipo II-C;Conj. Brisa Potiguar I;Asa Branca I;RNEAB1;EOL.CV.RN.030505-7.01;2025-05-01 00:30:00;6.131;0.0;5.6;7.845
NE;RN;Tipo II-C;Conj. Brisa Potiguar I;Asa Branca II;RNEAB2;EOL.CV.RN.030547-2.01;2025-05-01 00:30:00;4.797;0.0;2.151;2.551
NE;RN;Tipo II-C;Conj. Brisa Potiguar I;Asa Branca III;RNEAB3;EOL.CV.RN.030548-0.01;2025-05-01 00:30:00;30.93;1.0;0.0;5.251
NE;RN;Tipo II-C;Conj. Asa Branca;Asa Branca IV;RNEAB4;EOL.CV.RN.030498-0.01;2025-05-01 00:30:00;4.406;0.0;2.358;2.271
NE;RN;Tipo II-C;Conj. Asa Branca;Asa Branca V;RNEAB5;EOL.CV.RN.030507-3.01;2025-05-01 00:30:00;6.041;0.0;4.276;4.582
NE;RN;Tipo II-C;Conj. Asa Branca;Asa Branca VI;RNEAB6;EOL.CV.RN.030520-0.01;2025-05-01 00:30:00;5.991;0.0;4.802;4.199
NE;RN;Tipo II-C;Conj. Asa Branca;Asa Branca VII;RNEAB7;EOL.CV.RN.030513-8.01;2025-05-01 00:30:00;4.295;0.0;1.681;1.446
NE;RN;Tipo II-C;Conj. Asa Branca;Asa Branca VIII;RNEAB8;EOL.CV.RN.030508-1.01;2025-05-01 00:30:00;4.994;0.0;2.701;1.304
NE;RN;Tipo II-C;Conj. Morro dos Ventos;Aventura I;RNEAV1;EOL.CV.RN.031887-6.01;2025-05-01 00:30:00;7.934;1.0;0.0;10.889
NE;RN;Tipo II-C;Conj. Aventura;Aventura II;RNEAV2;EOL.CV.RN.033002-7.01;2025-05-01 00:30:00;9.1;1.0;0.0;7.973
NE;RN;Tipo II-C;Conj. Aventura;Aventura III;RNEAV3;EOL.CV.RN.033026-4.01;2025-05-01 00:30:00;9.368;0.0;16.372;12.505
NE;RN;Tipo II-C;Conj. Aventura;Aventura IV;RNEAV4;EOL.CV.RN.037949-2.01;2025-05-01 00:30:00;8.61;0.0;10.997;19.06
NE;RN;Tipo II-C;Conj. Aventura;Aventura V;RNEAV5;EOL.CV.RN.037950-6.01;2025-05-01 00:30:00;7.472;0.0;12.325;13.837
NE;RN;Tipo II-C;Conj. Jandaíra III;AW Santa Régia;RNESRE;EOL.CV.RN.032194-0.01;2025-05-01 00:30:00;6.83;0.0;10.874;11.961
NE;RN;Tipo II-C;Conj. Jandaíra III;AW São João;RNESAJ;EOL.CV.RN.032080-3.01;2025-05-01 00:30:00;6.464;0.0;9.951;7.087
NE;RN;Tipo II-C;Conj. Baixa do Feijão;Baixa do Feijão I;RNEBF1;EOL.CV.RN.030932-0.01;2025-05-01 00:30:00;6.177;1.0;0.0;4.509
NE;RN;Tipo II-C;Conj. Baixa do Feijão;Baixa do Feijão II;RNEBF2;EOL.CV.RN.030933-8.01;2025-05-01 00:30:00;0.0;1.0;0.0;4.073
NE;RN;Tipo II-C;Conj. Baixa do Feijão;Baixa do Feijão III;RNEBF3;EOL.CV.RN.030934-6.01;2025-05-01 00:30:00;6.134;0.0;5.385;4.048
NE;RN;Tipo II-C;Conj. Baixa do Feijão;Baixa do Feijão IV;RNEBF4;EOL.CV.RN.030931-1.01;2025-05-01 00:30:00;6.011;0.0;5.051;6.104
NE;RN;Tipo II-C;Conj. Acauã;Baixa do Sítio;RNEBST;EOL.CV.RN.033964-4.01;2025-05-01 00:30:00;10.17;0.0;34.176;32.022
NE;RN;Tipo II-C;Conj. Cabeço Preto II;Boa Esperança I;RNEBE1;EOL.CV.RN.033666-1.01;2025-05-01 00:30:00;5.456;0.0;5.588;7.237
NE;RN;Tipo II-C;Conj. Jerusalém;Boqueirão I;RNEBQ1;EOL.CV.RN.040816-6.01;2025-05-01 00:30:00;7.93;1.0;0.0;18.709
NE;RN;Tipo II-C;Conj. Jerusalém;Boqueirão II;RNEBQ2;EOL.CV.RN.040818-2.01;2025-05-01 00:30:00;5.928;0.0;12.899;13.213
NE;RN;Tipo II-C;Conj. Cabeço Preto II;Cabeço Preto III;RNECP3;EOL.CV.RN.031015-8.01;2025-05-01 00:30:00;8.2;1.0;0.0;4.929
NE;RN;Tipo II-C;Conj. Cabeço Preto II;Cabeço Preto V;RNECP5;EOL.CV.RN.030876-5.01;2025-05-01 00:30:00;5.697;0.0;5.787;7.118
NE;RN;Tipo II-C;Conj. Cabeço Preto II;Cabeço Preto VI;RNECP6;EOL.CV.RN.030900-1.01;2025-05-01 00:30:00;5.0;1.0;2.505;3.324
NE;RN;Tipo II-C;Conj. Cabeço Preto II;Cabeço Vermelho;RNECVE;EOL.CV.RN.031651-2.01;2025-05-01 00:30:00;6.084;0.0;5.55;6.17
NE;RN;Tipo II-C;Conj. Cabeço Preto II;Cabeço Vermelho II;RNECVD;EOL.CV.RN.031665-2.01;2025-05-01 00:30:00;7.554;0.0;7.926;7.08
NE;RN;Tipo II-C;Conj. Mossoró II;Caiçara I;RNECA1;EOL.CV.RN.030895-1.02;2025-05-01 00:30:00;6.439;0.0;5.546;7.518
NE;RN;Tipo II-C;Conj. Mossoró II;Caiçara II;RNECA2;EOL.CV.RN.030915-0.02;2025-05-01 00:30:00;6.814;0.0;5.014;6.102
NE;RN;Tipo II-C;Conj. Caju;Cajuína A1;RNST1;EOL.CV.RN.047235-2.01;2025-05-01 00:30:00;6.956;0.0;12.059;14.731
NE;RN;Tipo II-C;Conj. Caju;Cajuína A2;RNST2;EOL.CV.RN.047236-0.01;2025-05-01 00:30:00;6.89;0.0;12.649;15.101
NE;RN;Tipo II-C;Conj. Caju;Cajuína A3;RNST3;EOL.CV.RN.047237-9.01;2025-05-01 00:30:00;8.078;0.0;19.399;23.759
NE;RN;Tipo II-C;Conj. Caju;Cajuína A4;RNST5;EOL.CV.RN.047239-5.01;2025-05-01 00:30:00;9.149;0.0;31.171;28.234
NE;RN;Tipo II-C;Conj. Caju;Cajuína A5;RNST10;EOL.CV.RN.047244-1.01;2025-05-01 00:30:00;9.629;0.0;32.716;23.851
NE;RN;Tipo II-C;Conj. Caju;Cajuína A6;RNST13;EOL.CV.RN.047247-6.01;2025-05-01 00:30:00;7.198;0.0;15.195;17.742
NE;RN;Tipo II-C;Conj. Caju;Cajuína A7;RNST14;EOL.CV.RN.047198-4.01;2025-05-01 00:30:00;7.354;0.0;19.095;22.748
NE;RN;Tipo II-C;Conj. Caju;Cajuína B11;RNST7;EOL.CV.RN.047241-7.01;2025-05-01 00:30:00;5.854;0.0;15.504;27.273
NE;RN;Tipo II-C;Conj. Caju;Cajuína B12;RNST4;EOL.CV.RN.047238-7.01;2025-05-01 00:30:00;5.237;0.0;6.905;8.717
NE;RN;Tipo II-C;Conj. Caju;Cajuina B13;RNSR10;EOL.CV.RN.049179-9.01;2025-05-01 00:30:00;6.522;0.0;12.704;14.758
NE;RN;Tipo II-C;Conj. Caju;Cajuina B14;RNSR4;EOL.CV.RN.049173-0.01;2025-05-01 00:30:00;6.229;0.0;9.737;9.508
NE;RN;Tipo II-C;Conj. Caju;Cajuina B15;RNSR3;EOL.CV.RN.049172-1.01;2025-05-01 00:30:00;5.772;0.0;11.804;14.615
NE;RN;Tipo II-C;Conj. Caju;Cajuína B16;RNST8;EOL.CV.RN.047242-5.01;2025-05-01 00:30:00;5.278;0.0;3.409;2.436
NE;RN;Tipo II-C;Conj. Caju;Cajuína B18;RNST12;EOL.CV.RN.047246-8.01;2025-05-01 00:30:00;15.406;0.0;19.385;11.208
NE;RN;Tipo II-C;Conj. Caju;Cajuína B19;RNSR1;EOL.CV.RN.049170-5.01;2025-05-01 00:30:00;16.739;0.0;22.419;22.451
NE;RN;Tipo II-C;Conj. Caju;Cajuína B20;RNSR2;EOL.CV.RN.049171-3.01;2025-05-01 00:30:00;13.634;0.0;26.951;28.081
NE;RN;Tipo II-C;Conj. Caju;Cajuína B9;RNSR11;EOL.CV.RN.049180-2.01;2025-05-01 00:30:00;3.464;0.0;1.343;0.167
NE;RN;Tipo II-C;Conj. Calango 1;Calango 1;RNUEG1;EOL.CV.RN.030511-1.01;2025-05-01 00:30:00;9.995;0.0;18.2;19.184
NE;RN;Tipo II-C;Conj. Calango 2;Calango 2;RNUEG2;EOL.CV.RN.030519-7.01;2025-05-01 00:30:00;10.019;0.0;19.421;15.683
NE;RN;Tipo II-C;Conj. Calango 1;Calango 3;RNUEG3;EOL.CV.RN.030545-6.01;2025-05-01 00:30:00;9.047;0.0;15.981;14.296
NE;RN;Tipo II-C;Conj. Calango 2;Calango 4;RNUEG4;EOL.CV.RN.030537-5.01;2025-05-01 00:30:00;9.383;0.0;19.441;17.077
NE;RN;Tipo II-C;Conj. Calango 2;Calango 5;RNUEG5;EOL.CV.RN.030552-9.01;2025-05-01 00:30:00;9.491;0.0;18.038;16.565
NE;RN;Tipo II-C;Conj. Calango 3;Calango 6;RNUEG6;EOL.CV.RN.031812-4.01;2025-05-01 00:30:00;10.334;0.0;24.366;22.661
NE;RN;Tipo II-C;Conj. Renascença;Camilo Pontes I;RNEPR1;EOL.CV.RN.030515-4.01;2025-05-01 00:30:00;6.913;0.0;12.237;7.476
NE;RN;Tipo II-C;Conj. Renascença;Camilo Pontes II;RNEPR2;EOL.CV.RN.030516-2.01;2025-05-01 00:30:00;4.537;0.0;3.213;6.767
NE;RN;Tipo II-C;Conj. Renascença;Camilo Pontes III;RNEPR3;EOL.CV.RN.030527-8.01;2025-05-01 00:30:00;5.213;0.0;4.741;6.437
NE;RN;Tipo II-C;Conj. Renascença;Camilo Pontes IV;RNEPR4;EOL.CV.RN.030551-0.01;2025-05-01 00:30:00;4.743;0.0;4.397;5.076
NE;RN;Tipo II-C;Conj. Renascença;Camilo Pontes V;RNEVSM;EOL.CV.RN.030514-6.01;2025-05-01 00:30:00;5.74;0.0;6.576;6.433
NE;RN;Tipo II-C;Conj. Campo dos Ventos;Campo dos Ventos I;RNECV1;EOL.CV.RN.031072-7.01;2025-05-01 00:30:00;4.822;0.0;2.465;2.801
NE;RN;Tipo II-C;Conj. Campo dos Ventos;Campo dos Ventos II;RNECV2;EOL.CV.RN.030500-6.01;2025-05-01 00:30:00;6.236;0.0;4.618;6.716
NE;RN;Tipo II-C;Conj. Campo dos Ventos;Campo dos Ventos III;RNECV3;EOL.CV.RN.031071-9.01;2025-05-01 00:30:00;3.922;0.0;1.81;1.508
NE;RN;Tipo II-C;Conj. Campo dos Ventos;Campo dos Ventos V;RNECV5;EOL.CV.RN.031069-7.01;2025-05-01 00:30:00;4.842;0.0;2.707;3.377
NE;RN;Tipo II-C;Conj. Mossoró II;Carcará I;RNECAU;EOL.CV.RN.030832-3.01;2025-05-01 00:30:00;7.753;0.0;12.633;11.774
NE;RN;Tipo II-C;Conj. Mossoró II;Carcará II;RNECAD;EOL.CV.RN.030897-8.01;2025-05-01 00:30:00;6.681;0.0;8.349;5.291
NE;RN;Tipo II-C;Conj. Carnaúbas;Carnaúbas;RNECNB;EOL.CV.RN.030831-5.01;2025-05-01 00:30:00;7.82;0.0;12.364;6.603
NE;RN;Tipo II-C;Conj. Serra do Mel A;Casqueira I;RNCAS1;EOL.CV.RN.050082-8.01;2025-05-01 00:30:00;7.994;0.0;21.037;12.382
NE;RN;Tipo II-C;Conj. Serra do Mel A;Casqueira II;RNCAS2;EOL.CV.RN.050083-6.01;2025-05-01 00:30:00;8.274;0.0;23.212;14.56
NE;RN;Tipo II-C;Conj. Monte Verde;Catanduba RN I;RNECT1;EOL.CV.RN.043218-0.01;2025-05-01 00:30:00;6.29;0.0;10.88;11.504
NE;RN;Tipo II-C;Conj. Monte Verde;Catanduba RN II;RNECT2;EOL.CV.RN.043219-9.01;2025-05-01 00:30:00;8.354;0.0;29.142;21.11
NE;RN;Tipo II-C;Conj. Macacos;Costa Branca;RNECBR;EOL.CV.RN.030672-0.01;2025-05-01 00:30:00;7.961;0.0;9.21;7.677
NE;RN;Tipo II-C;Conj. Gameleira;Costa das Dunas;RNECDU;EOL.CV.RN.037959-0.01;2025-05-01 00:30:00;7.241;0.0;7.343;5.694
NE;RN;Tipo II-C;Conj. Cumaru;Cumaru I;RNECM1;EOL.CV.RN.032207-5.01;2025-05-01 00:30:00;6.932;1.0;0.0;11.692
NE;RN;Tipo II-C;Conj. Cumaru;Cumaru II;RNECM2;EOL.CV.RN.032208-3.01;2025-05-01 00:30:00;6.857;0.0;14.914;10.249
NE;RN;Tipo II-C;Conj. Cumaru;Cumarú III;RNECM3;EOL.CV.RN.032209-1.01;2025-05-01 00:30:00;6.118;0.0;10.029;7.239
NE;RN;Tipo II-C;Conj. Cumaru;Cumarú IV;RNECM4;EOL.CV.RN.037020-7.01;2025-05-01 00:30:00;6.264;1.0;0.0;8.668
NE;RN;Tipo II-C;Conj. Cumaru;Cumarú V;RNECM5;EOL.CV.RN.037021-5.01;2025-05-01 00:30:00;5.119;0.0;4.927;4.919
NE;RN;Tipo II-C;Conj. Olho d'Água;Dreen Boa Vista;RNUEBV;EOL.CV.RN.030512-0.01;2025-05-01 00:30:00;5.286;0.0;1.756;1.373
NE;RN;Tipo II-C;Conj. Cutia;Dreen Cutia;RNECUT;EOL.CV.RN.030701-7.01;2025-05-01 00:30:00;6.01;0.0;4.576;4.128
NE;RN;Tipo II-C;Conj. Cutia;Dreen Guajiru;RNEGUA;EOL.CV.RN.030699-1.01;2025-05-01 00:30:00;5.658;0.0;3.978;3.121
NE;RN;Tipo II-C;Conj. Olho d'Água;Dreen Olho D Água;RNUEOD;EOL.CV.RN.030549-9.01;2025-05-01 00:30:00;5.694;0.0;5.45;5.932
NE;RN;Tipo II-C;Conj. Olho d'Água;Dreen São Bento do Norte;RNUESB;EOL.CV.RN.030536-7.01;2025-05-01 00:30:00;5.2;0.0;4.607;3.655
NE;RN;Tipo II-C;Conj. Cutia;Esperança do Nordeste;RNEENE;EOL.CV.RN.032354-3.01;2025-05-01 00:30:00;4.041;1.0;0.0;3.736
NE;RN;Tipo II-C;Conj. Morro dos Ventos II;Eurus I;RNCEE1;EOL.CV.RN.030503-0.01;2025-05-01 00:30:00;6.73;0.0;6.71;5.682
NE;RN;Tipo II-C;Conj. Renascença V;Eurus II;RNUEER;EOL.CV.RN.030499-9.01;2025-05-01 00:30:00;7.637;0.0;13.868;12.526
NE;RN;Tipo II-C;Conj. Morro dos Ventos II;Eurus III;RNCEE3;EOL.CV.RN.030504-9.01;2025-05-01 00:30:00;7.215;0.0;10.268;7.317
NE;RN;Tipo II-C;Conj. Brisa Potiguar I;Eurus IV;RNEEU4;EOL.CV.RN.030509-0.01;2025-05-01 00:30:00;9.26;1.0;0.0;7.923
NE;RN;Tipo II-C;Conj. Santa Clara;Eurus VI;RNUEE6;EOL.CV.RN.030351-8.01;2025-05-01 00:30:00;4.017;0.0;0.212;0.403
NE;RN;Tipo II-C;Conj. Olho d'Água;Farol;RNUEFA;EOL.CV.RN.030502-2.01;2025-05-01 00:30:00;5.981;1.0;0.0;3.97
NE;RN;Tipo II-C;Conj. Gameleira;Farol de Touros;RNEFTO;EOL.CV.RN.037999-9.01;2025-05-01 00:30:00;7.532;0.0;9.268;8.039
NE;RN;Tipo II-C;Conj. Gameleira;Figueira Branca;RNEFIB;EOL.CV.RN.038002-4.01;2025-05-01 00:30:00;7.563;0.0;2.746;2.93
NE;RN;Tipo II-C;Conj. Mossoró II;Filgueira I;RNEFG1;EOL.CV.RN.033429-4.01;2025-05-01 00:30:00;9.557;0.0;29.083;18.987
NE;RN;Tipo II-C;Conj. Mossoró II;Filgueira II;RNEFG2;EOL.CV.RN.033430-8.01;2025-05-01 00:30:00;7.08;0.0;9.281;10.482
NE;RN;Tipo II-C;Conj. Gameleira;Gameleira;RNEGAM;EOL.CV.RN.038006-7.01;2025-05-01 00:30:00;7.681;0.0;6.678;4.719
NE;RN;Tipo II-C;Conj. Cutia;GE Jangada;RNEJAN;EOL.CV.RN.030700-9.01;2025-05-01 00:30:00;5.251;0.0;5.812;6.237
NE;RN;Tipo II-C;Conj. Cutia;GE Maria Helena;RNEMHE;EOL.CV.RN.030702-5.01;2025-05-01 00:30:00;6.206;0.0;7.155;5.752
NE;RN;Tipo II-C;Conj. Jandaíra I;Jandaira I;RNEJD1;EOL.CV.RN.032870-7.01;2025-05-01 00:30:00;7.177;0.0;3.516;3.337
NE;RN;Tipo II-C;Conj. Jandaíra I;Jandaira II;RNEJD2;EOL.CV.RN.035008-7.01;2025-05-01 00:30:00;7.887;0.0;10.319;8.185
NE;RN;Tipo II-C;Conj. Jandaíra I;Jandaíra III;RNEJD3;EOL.CV.RN.035270-5.01;2025-05-01 00:30:00;7.492;0.0;11.085;7.135
NE;RN;Tipo II-C;Conj. Jandaíra I;Jandaíra IV;RNEJD4;EOL.CV.RN.035271-3.01;2025-05-01 00:30:00;6.066;0.0;5.562;6.353
NE;RN;Tipo II-C;Conj. Baixa do Feijão;Jericó;RNEJER;EOL.CV.RN.031802-7.01;2025-05-01 00:30:00;5.703;1.0;0.0;4.531
NE;RN;Tipo II-C;Conj. Jerusalém;Jerusalém I;RNEJR1;EOL.CV.RN.037294-3.01;2025-05-01 00:30:00;6.115;0.0;7.929;7.84
NE;RN;Tipo II-C;Conj. Jerusalém;Jerusalém II;RNEJR2;EOL.CV.RN.037295-1.01;2025-05-01 00:30:00;6.587;0.0;7.734;5.888
NE;RN;Tipo II-C;Conj. Jerusalém;Jerusalém III;RNEJR3;EOL.CV.RN.037296-0.01;2025-05-01 00:30:00;5.771;0.0;9.546;12.371
NE;RN;Tipo II-C;Conj. Jerusalém;Jerusalém IV;RNEJR4;EOL.CV.RN.037297-8.01;2025-05-01 00:30:00;0.177;1.0;0.0;9.765
NE;RN;Tipo II-C;Conj. Jerusalém;Jerusalém V;RNEJR5;EOL.CV.RN.037298-6.01;2025-05-01 00:30:00;5.049;0.0;4.794;4.833
NE;RN;Tipo II-C;Conj. Jerusalém;Jerusalém VI;RNEJR6;EOL.CV.RN.037299-4.01;2025-05-01 00:30:00;5.657;0.0;8.717;7.421
NE;RN;Tipo II-C;Conj. Mossoró II;Junco I;RNEJU1;EOL.CV.RN.030902-8.02;2025-05-01 00:30:00;6.399;0.0;6.102;6.559
NE;RN;Tipo II-C;Conj. Mossoró II;Junco II;RNEJU2;EOL.CV.RN.030914-1.02;2025-05-01 00:30:00;6.488;0.0;5.773;6.857
NE;RN;Tipo II-C;Conj. Macacos;Juremas;RNEJUR;EOL.CV.RN.030660-6.01;2025-05-01 00:30:00;6.226;0.0;3.466;4.083
NE;RN;Tipo II-C;Conj. Serra de Santana 1 e 2;Lanchinha;RNELAN;EOL.CV.RN.030860-9.01;2025-05-01 00:30:00;8.849;0.0;17.992;10.707
NE;RN;Tipo II-C;Conj. Macacos;Macacos;RNEMAC;EOL.CV.RN.030661-4.01;2025-05-01 00:30:00;8.155;0.0;5.843;5.422
NE;RN;Tipo II-C;Conj. Serra de Santana 1 e 2;Macambira I;RNEMC1;EOL.CV.RN.031025-5.01;2025-05-01 00:30:00;0.0;1.0;3.475;15.111
NE;RN;Tipo II-C;Conj. Serra de Santana 3;Macambira II;RNEMC2;EOL.CV.RN.031026-3.01;2025-05-01 00:30:00;10.4;1.0;2.986;9.321
NE;RN;Tipo II-C;Conj. Mangue Seco;Mangue Seco 1;RNUEM1;EOL.CV.RN.030285-6.01;2025-05-01 00:30:00;6.432;0.0;4.802;4.423
NE;RN;Tipo II-C;Conj. Mangue Seco;Mangue Seco 2;RNUEM2;EOL.CV.RN.030284-8.01;2025-05-01 00:30:00;6.588;0.0;5.046;4.435
NE;RN;Tipo II-C;Conj. Mangue Seco;Mangue Seco 3;RNUEM3;EOL.CV.RN.030281-3.01;2025-05-01 00:30:00;6.272;0.0;4.332;4.123
NE;RN;Tipo II-C;Conj. Mangue Seco;Mangue Seco 5;RNUEM5;EOL.CV.RN.030290-2.01;2025-05-01 00:30:00;7.067;0.0;6.748;6.451
NE;RN;Tipo II-C;Conj. Areia Branca;Mar e Terra;RNUEMT;EOL.CV.RN.030389-5.01;2025-05-01 00:30:00;6.094;0.0;2.972;2.023
NE;RN;Tipo I;;Miassaba 3;RNUES3;EOL.CV.RN.030339-9.01;2025-05-01 00:30:00;5.841;0.0;9.412;14.046
NE;RN;Tipo II-C;Conj. Modelo;Modelo I;RNUEMP;EOL.CV.RN.030787-4.01;2025-05-01 00:30:00;0.2;1.0;0.0;4.182
NE;RN;Tipo II-C;Conj. Modelo;Modelo II;RNUEMD;EOL.CV.RN.030788-2.01;2025-05-01 00:30:00;5.0;1.0;0.0;2.589
NE;RN;Tipo II-C;Conj. Monte Verde;Monte Verde I;RNEMV1;EOL.CV.RN.032518-0.01;2025-05-01 00:30:00;8.428;1.0;0.0;43.438
NE;RN;Tipo II-C;Conj. Monte Verde;Monte Verde II;RNEMV2;EOL.CV.RN.032519-8.01;2025-05-01 00:30:00;7.629;0.0;37.839;34.908
NE;RN;Tipo II-C;Conj. Monte Verde;Monte Verde III;RNEMV3;EOL.CV.RN.033881-8.01;2025-05-01 00:30:00;7.891;0.0;30.286;34.098
NE;RN;Tipo II-C;Conj. Monte Verde;Monte Verde IV;RNEMV4;EOL.CV.RN.038035-0.01;2025-05-01 00:30:00;8.803;0.0;28.517;29.131
NE;RN;Tipo II-C;Conj. Monte Verde;Monte Verde V;RNEMV5;EOL.CV.RN.040584-1.01;2025-05-01 00:30:00;8.365;0.0;20.944;17.151
NE;RN;Tipo II-C;Conj. Monte Verde;Monte Verde VI;RNEMV6;EOL.CV.RN.040585-0.01;2025-05-01 00:30:00;6.113;0.0;11.085;15.203
NE;RN;Tipo II-C;Conj. Morro dos Ventos;Morro dos Ventos I;RNCEM1;EOL.CV.RN.030301-1.01;2025-05-01 00:30:00;7.603;0.0;7.294;7.281
NE;RN;Tipo II-C;Conj. Morro dos Ventos II;Morro dos Ventos II;RNCEM2;EOL.CV.RN.030889-7.01;2025-05-01 00:30:00;6.794;0.0;10.657;8.773
NE;RN;Tipo II-C;Conj. Morro dos Ventos;Morro dos Ventos III;RNCEM3;EOL.CV.RN.030310-0.01;2025-05-01 00:30:00;6.458;0.0;5.575;5.799
NE;RN;Tipo II-C;Conj. Morro dos Ventos;Morro dos Ventos IV;RNCEM4;EOL.CV.RN.030311-9.01;2025-05-01 00:30:00;5.802;0.0;4.518;3.608
NE;RN;Tipo II-C;Conj. Morro dos Ventos;Morro dos Ventos IX;RNCEM9;EOL.CV.RN.030302-0.01;2025-05-01 00:30:00;5.024;0.0;2.565;6.07
NE;RN;Tipo II-C;Conj. Morro dos Ventos;Morro dos Ventos VI;RNCEM6;EOL.CV.RN.030300-3.01;2025-05-01 00:30:00;5.923;0.0;4.96;4.006
NE;RN;Tipo II-C;Conj. Mundo Novo;Mundo Novo V;RNMNV5;EOL.CV.RN.033552-5.01;2025-05-01 00:30:00;6.366;0.0;5.849;5.678
NE;RN;Tipo II-C;Conj. Mundo Novo;Mundo Novo VI;RNMNV6;EOL.CV.RN.032405-1.01;2025-05-01 00:30:00;7.612;0.0;18.459;16.177
NE;RN;Tipo II-C;Conj. Mundo Novo;Mundo Novo VII;RNMNV7;EOL.CV.RN.032404-3.01;2025-05-01 00:30:00;6.984;0.0;14.174;14.16
NE;RN;Tipo II-C;Conj. Oeste Seridó;Oeste Serido I;RNOS01;EOL.CV.RN.044974-1.01;2025-05-01 00:30:00;8.22;0.0;15.915;15.671
NE;RN;Tipo II-C;Conj. Oeste Seridó;Oeste Serido II;RNOS02;EOL.CV.RN.044975-0.01;2025-05-01 00:30:00;6.57;0.0;9.412;7.135
NE;RN;Tipo II-C;Conj. Oeste Seridó;Oeste Serido III;RNOS03;EOL.CV.RN.044976-8.01;2025-05-01 00:30:00;6.87;0.0;10.401;8.136
NE;RN;Tipo II-C;Conj. Oeste Seridó;Oeste Seridó IV;RNOS04;EOL.CV.RN.047165-8.01;2025-05-01 00:30:00;6.0;0.0;11.6;12.407
NE;RN;Tipo II-C;Conj. Oeste Seridó;Oeste Seridó IX;RNOS09;EOL.CV.RN.047162-3.01;2025-05-01 00:30:00;6.83;0.0;8.483;7.732
NE;RN;Tipo II-C;Conj. Oeste Seridó;Oeste Seridó V;RNOS05;EOL.CV.RN.047166-6.01;2025-05-01 00:30:00;7.04;0.0;14.394;16.473
NE;RN;Tipo II-C;Conj. Oeste Seridó;Oeste Seridó VI;RNOS06;EOL.CV.RN.047163-1.01;2025-05-01 00:30:00;6.439;0.0;9.641;6.55
NE;RN;Tipo II-C;Conj. Oeste Seridó;Oeste Seridó X;RNOS10;EOL.CV.RN.047164-0.01;2025-05-01 00:30:00;6.853;0.0;14.264;17.193
NE;RN;Tipo II-C;Conj. Oeste Seridó;Oeste Seridó XI;RNOS11;EOL.CV.RN.047161-5.01;2025-05-01 00:30:00;7.623;0.0;16.242;15.907
NE;RN;Tipo II-C;Conj. Oeste Seridó;Oeste Seridó XII;RNOS12;EOL.CV.RN.047160-7.01;2025-05-01 00:30:00;5.65;0.0;10.414;10.614
NE;RN;Tipo II-C;Conj. Cutia;Paraíso dos Ventos do Nordeste;RNEPVN;EOL.CV.RN.032355-1.01;2025-05-01 00:30:00;5.401;0.0;5.799;4.111
NE;RN;Tipo II-C;Conj. Macacos;Pedra Preta;RNEPEP;EOL.CV.RN.030671-1.01;2025-05-01 00:30:00;9.515;0.0;10.83;7.214
NE;RN;Tipo II-C;Conj. Serra de Santana 3;Pedra Rajada;RNEPRA;EOL.CV.RN.032352-7.01;2025-05-01 00:30:00;7.196;0.0;8.468;9.591
NE;RN;Tipo II-C;Conj. Serra de Santana 3;Pedra Rajada II;RNEPRD;EOL.CV.RN.032353-5.01;2025-05-01 00:30:00;6.763;0.0;9.281;7.867
NE;RN;Tipo II-C;Conj. Serra de Santana 3;Pelado;RNEPEL;EOL.CV.RN.030856-0.01;2025-05-01 00:30:00;10.481;0.0;12.734;11.974
